"crrdr_d","ID","endID","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs"
"CORR0295","Naachtún - Dos Lagunas","H0010",27865.0167233717,35.6934885696487,7,402.42823672336,3
"CORR0296","Chocón Machacas","H0216",11418.0751863206,50.008901630903,5,116.44315100474,3
"CORR0297","Chocón Machacas","H0216",11809.8609710304,50.8522494711001,5,118.438337062187,3
"CORR0298","Chocón Machacas","H0176",8034.35492707547,37.9347363359291,5,108.295057171712,3
"CORR0299","Chocón Machacas","H0135",10830.67544702,55.3225221484361,4,99.7624594290575,3
"CORR0300","Chocón Machacas","H0220",11484.4619060741,44.9994711868926,9,130.523188005936,3
"CORR0301","San Miguel La Palotada - El Zotz","H0124",22457.6353089096,34.5159942335615,10,333.688076301322,5
"CORR0302","San Miguel La Palotada - El Zotz","H0145",24223.9186055857,41.7625166706853,11,297.159597602792,5
"CORR0303","San Miguel La Palotada - El Zotz","H0134",22457.6353089096,33.415698583413,10,344.733612382294,5
"CORR0304","San Miguel La Palotada - El Zotz","H0083",24655.8200046212,39.8258863030648,7,318.420888606284,4
"CORR0305","San Miguel La Palotada - El Zotz","H0148",22457.6353089096,35.2295012077125,10,326.823586011691,5
"CORR0306","Lancetilla","H0149",3354.3696215175,28.1044707920169,2,60.6245895426509,1
"CORR0307","Lancetilla","H0155",3579.80234724823,44.3133781814385,2,40.8373842817292,1
"CORR0308","Lancetilla","H0155",3422.88755996532,42.6546475324418,2,40.5693092608701,1
"CORR0309","Lancetilla","H0131",11581.6224119058,71.1899556059021,3,82.4042865713229,2
"CORR0310","Lancetilla","H0131",12008.3936530074,71.9264043180667,3,84.5576233515883,2
"CORR0311","Marino las Baulas de Guanacaste","H0349",1533.49178732117,7.9035623971258,2,97.8549896077771,2
"CORR0312","Marino las Baulas de Guanacaste","H0350",5120.15572007223,20.2662636522155,3,127.398738826882,2
"CORR0313","Marino las Baulas de Guanacaste","H0351",5382.66430756919,15.2456813214892,6,177.989510510069,3
"CORR0314","Marino las Baulas de Guanacaste","H0352",6687.04367391834,18.2515163367917,8,184.691577508822,3
"CORR0315","Marino las Baulas de Guanacaste","H0353",9471.14742745367,19.8653500474566,9,240.314076715074,4
"CORR0316","Piedras Blancas","H0369",2237.37729364949,17.382193931922,3,64.5613466533716,5
"CORR0317","Piedras Blancas","H0369",2614.08499897757,19.4733173904554,2,67.411678487871,5
"CORR0318","Piedras Blancas","H0369",3093.32827131567,23.8734396084238,4,64.9377676939075,5
"CORR0319","Piedras Blancas","H0369",4811.14511918767,33.7768873435667,3,71.4529713172396,6
"CORR0320","Piedras Blancas","H0369",2196.56251631633,14.1791397668213,3,77.859828920895,5
"CORR0321","Guanacaste","H0349",5755.45984353619,94.1043784705018,3,30.6718963293794,2
"CORR0322","Guanacaste","H0350",9238.66425126614,77.081408217733,4,60.3580928001545,2
"CORR0323","Guanacaste","H0351",18855.5978788691,68.18087777813,9,139.298958417878,3
"CORR0324","Guanacaste","H0352",20959.3575819757,70.4302699935077,9,149.848950279854,3
"CORR0325","Guanacaste","H0353",20277.0152126547,54.4858608022346,10,187.396767801955,4
"CORR0326","Chiquibul","H0176",17468.4029248737,41.0899526320683,6,217.263323057424,4
"CORR0327","Chiquibul","H0135",26188.3894749972,57.6500547589917,8,231.635221419719,5
"CORR0328","Chiquibul","H0220",20918.5105202184,44.645679360756,10,239.49145389165,4
"CORR0329","Chiquibul","H0216",26775.7894095127,55.002285542785,9,248.315912995401,5
"CORR0330","Chiquibul","H0145",14549.705836098,32.3737012108887,5,229.651003998332,4
"CORR0331","Camino de Cruces","H0373",24477.9218411344,60.2001305844652,8,203.649193088569,6
"CORR0332","Camino de Cruces","H0377",35297.756306391,70.2246912188589,8,252.058377605921,5
"CORR0333","Camino de Cruces","H0377",35297.756306391,69.8875502839069,8,253.261231770909,5
"CORR0334","Camino de Cruces","H0372",35588.3798282199,67.2374159075675,8,265.537218658139,5
"CORR0335","Camino de Cruces","H0375",35588.3798282199,66.5699698915742,8,268.173090475951,5
"CORR0336","Nacional Cariari","H0360",3751.1644783444,22.9756949579197,5,81.8578216378483,5
"CORR0337","Nacional Cariari","H0357",2320.67984356846,14.4426175801795,3,80.4481280582317,6
"CORR0338","Nacional Cariari","H0359",2320.67984356846,12.6985085623213,3,91.510483621687,6
"CORR0339","Nacional Cariari","H0355",3180.86264779786,29.0841708704443,3,54.927736174681,2
"CORR0340","Nacional Cariari","H0369",3387.90909902799,16.3722975874623,6,103.782660207886,5
"CORR0341","Blanca Jeannette Kawas (Punta Sal)","H0149",4407.12060067275,30.3242120908669,2,73.8564476245504,2
"CORR0342","Blanca Jeannette Kawas (Punta Sal)","H0155",6495.31905427637,39.0777266971413,2,84.4443510195484,2
"CORR0343","Blanca Jeannette Kawas (Punta Sal)","H0155",6798.19018471473,40.1679625823376,2,85.9976078621678,2
"CORR0344","Blanca Jeannette Kawas (Punta Sal)","H0135",7932.65919943766,48.955118189592,3,82.2093403268122,2
"CORR0345","Blanca Jeannette Kawas (Punta Sal)","H0131",15095.8488198813,59.6501800025564,3,128.501983585586,3
"CORR0346","Palustrino Corral de piedra","H0350",3563.51095672594,19.5188508922674,4,92.0524845098287,2
"CORR0347","Palustrino Corral de piedra","H0351",2883.95705716672,17.0246074313468,4,85.3634266925281,2
"CORR0348","Palustrino Corral de piedra","H0349",4802.9697573016,24.2989432665119,4,99.6805940393175,2
"CORR0349","Palustrino Corral de piedra","H0352",4188.33654555224,22.922074338914,6,92.0654936912802,2
"CORR0350","Palustrino Corral de piedra","H0353",6974.61296646598,23.7938524067261,7,147.687992897529,3
"CORR0351","Terraba-Sierpe","H0369",1076.11185049377,7.92714190241725,4,68.2787174350432,6
"CORR0352","Terraba-Sierpe","H0367",419.883693886589,3.21496556694033,2,65.7186686832773,5
"CORR0353","Terraba-Sierpe","H0369",2560.82310777772,16.0936408593682,3,79.9319540557218,5
"CORR0354","Terraba-Sierpe","H0369",2637.64136245038,17.3200696346078,4,76.5129492258738,5
"CORR0355","Terraba-Sierpe","H0369",2836.30839713464,17.6024088230301,3,80.8824366709991,5
"CORR0356","Humedal lacustrino Rio Canas","H0349",1925.12159301991,10.8749801989461,3,89.2871746217974,2
"CORR0357","Humedal lacustrino Rio Canas","H0350",5529.05436851724,23.446617831995,4,118.906746906949,2
"CORR0358","Humedal lacustrino Rio Canas","H0351",2523.17955162283,9.22727116573778,5,137.884800792929,2
"CORR0359","Humedal lacustrino Rio Canas","H0352",3827.55904256131,13.3471664842557,7,144.586867791682,2
"CORR0360","Humedal lacustrino Rio Canas","H0353",6635.85797638019,16.6983657118976,8,200.361013130027,3
"CORR0361","Monkey Bay","H0135",38351.4309261325,63.858398617308,16,306.292737550119,6
"CORR0362","Monkey Bay","H0149",51350.2400822874,56.8833865022568,19,460.006432175666,8
"CORR0363","Monkey Bay","H0155",53438.4385169496,57.8582137750735,19,470.594335570663,8
"CORR0364","Monkey Bay","H0155",53741.3095854085,57.9959538070182,19,472.147592413283,8
"CORR0365","Monkey Bay","H0216",38938.8300050835,61.5033358723827,17,322.9734291258,6
"CORR0366","Temash-Sarstoon","H0176",9057.01822991886,42.5062013906128,5,108.846448417549,4
"CORR0367","Temash-Sarstoon","H0135",14524.9747790916,62.4149319766185,5,118.575395734463,4
"CORR0368","Temash-Sarstoon","H0216",15112.3745014912,56.9711036021832,6,135.256087310146,4
"CORR0369","Temash-Sarstoon","H0216",15504.1602171061,57.5973759779048,6,137.251273367593,4
"CORR0370","Temash-Sarstoon","H0220",12507.125212816,48.7617976252133,9,131.074579251773,4
"CORR0371","Aguas Turbias","H0135",44460.0032900034,56.7782549529745,15,399.388347223743,6
"CORR0372","Aguas Turbias","H0176",36365.9219230149,48.1740088448981,10,385.395564191685,5
"CORR0373","Aguas Turbias","H0145",33451.4969668241,42.9287267313009,9,397.783245132589,5
"CORR0374","Aguas Turbias","H0124",31685.2120431537,37.2838260929569,8,434.31172383112,5
"CORR0375","Aguas Turbias","H0220",39816.028676208,49.875653511379,14,407.623695025907,5
"CORR0376","Paynes Creek","H0135",20931.6088797042,52.3026252830815,8,203.959452210507,5
"CORR0377","Paynes Creek","H0216",21519.0078065055,49.726259662448,9,220.640143786191,5
"CORR0378","Paynes Creek","H0216",21910.7929395605,50.1773240621712,9,222.635329843638,5
"CORR0379","Paynes Creek","H0176",15829.0575169939,40.9182521214812,8,197.372235822158,5
"CORR0380","Paynes Creek","H0149",33930.4190928695,48.3091388913911,11,357.673146836062,7
"CORR0381","Five Blues Lake","H0135",35720.4863011413,63.9703540172721,15,284.873758090837,5
"CORR0382","Five Blues Lake","H0176",27728.4122106484,52.1944852376475,11,271.411736521101,4
"CORR0383","Five Blues Lake","H0216",36307.8866308838,61.4410309666832,16,301.554449666517,5
"CORR0384","Five Blues Lake","H0149",48719.2965376603,56.6141623334873,18,438.587452716382,7
"CORR0385","Five Blues Lake","H0216",36699.6717455106,61.6949884722148,16,303.549635723963,5
"CORR0386","Ceibal","H0124",14942.5681504702,36.3297265911914,6,211.776003393779,4
"CORR0387","Ceibal","H0134",15222.909506081,36.7598438598433,7,213.261520039442,4
"CORR0388","Ceibal","H0145",1407.35781133131,4.28099856395464,3,168.854600807103,4
"CORR0389","Ceibal","H0148",14942.5681504702,32.979615096661,6,233.293013980987,5
"CORR0390","Ceibal","H0148",14942.5681504702,32.9020521113309,6,233.848677794883,5
"CORR0391","Aguateca","H0124",12057.0432495663,31.5258899678506,5,196.876037858858,4
"CORR0392","Aguateca","H0134",12337.3846051674,32.0233066739734,6,198.36155450452,4
"CORR0393","Aguateca","H0145",7797.22416282473,26.9152949134959,3,148.897351653243,4
"CORR0394","Aguateca","H0122",12563.0195097431,33.4682748825453,5,193.406112314535,4
"CORR0395","Aguateca","H0141",12057.0432495663,29.598356885478,5,209.7509886724,4
"CORR0396","Dos Pilas","H0124",8682.70024662936,24.8998087760936,4,179.494540927911,4
"CORR0397","Dos Pilas","H0134",8963.04158012559,25.4980117467665,5,180.980057573574,4
"CORR0398","Dos Pilas","H0122",9188.67433555788,26.896759395128,4,176.024615383587,4
"CORR0399","Dos Pilas","H0111",5241.238521599,16.1009889304041,3,167.697278777197,2
"CORR0400","Dos Pilas","H0100",4504.25063117699,14.8401687544316,2,156.285636547444,2
"CORR0401","San Román","H0124",4657.22633006538,13.6123576704921,3,175.432156048,3
"CORR0402","San Román","H0134",4657.22633006538,12.8101917987525,3,186.477692128974,3
"CORR0403","San Román","H0145",6423.51288281532,23.6569395563763,4,138.903677349468,3
"CORR0404","San Román","H0122",4657.22633006538,10.6610897192602,3,224.334190494654,4
"CORR0405","San Román","H0141",4657.22633006538,12.7045612440147,3,188.019055801476,3
"CORR0406","Laguna Lachuá","H0122",2198.09366072924,20.3605633312097,1,55.5385932711129,2
"CORR0407","Laguna Lachuá","H0111",2087.86954160086,19.1549257093557,2,56.1608812706328,1
"CORR0408","Laguna Lachuá","H0111",3676.6876978123,34.452109220905,2,54.9017178117762,1
"CORR0409","Laguna Lachuá","H0111",4435.39732672444,41.995485839038,2,54.1787043946385,2
"CORR0410","Laguna Lachuá","H0134",1972.45851448905,16.7370211989633,2,60.4940354610987,2
"CORR0411","Carara","H0361",3627.11255581625,32.2346496890178,4,56.5166725276582,3
"CORR0412","Carara","H0356",3142.58126355309,26.4674893853997,4,59.6990092789443,2
"CORR0413","Carara","H0363",3627.11255581625,30.9317266196634,4,58.953787799931,3
"CORR0414","Carara","H0352",3614.87306686224,24.0865775081555,4,75.4985367146684,2
"CORR0415","Carara","H0353",3630.79599191742,26.1915659902784,5,69.6814441569031,2
"CORR0416","Punta Izopo","H0149",4342.89363533587,48.6337384914303,2,45.1770430629212,1
"CORR0417","Punta Izopo","H0155",4742.18511929143,50.2761421931039,2,47.6845928218482,1
"CORR0418","Punta Izopo","H0155",4899.09972439802,51.6455686755004,2,47.9526678427071,1
"CORR0419","Punta Izopo","H0131",8230.61220351502,56.7226772143228,3,73.5136655489777,1
"CORR0420","Punta Izopo","H0131",8493.32319113481,57.4922869589792,3,74.8551566646067,1
"CORR0421","Estero Puntarenas y Manglares Asociados","H0352",2573.07077212565,28.9761753787027,2,44.6684896624699,2
"CORR0422","Estero Puntarenas y Manglares Asociados","H0351",4096.08761759386,41.8299936730352,2,49.249742834587,2
"CORR0423","Estero Puntarenas y Manglares Asociados","H0353",2967.22531411548,15.9227566300429,2,93.8228956588317,3
"CORR0424","Estero Puntarenas y Manglares Asociados","H0353",4800.35105032726,22.7171445261534,4,106.402174810247,3
"CORR0425","Estero Puntarenas y Manglares Asociados","H0356",6237.96170522075,29.9650023232191,5,105.055295115225,2
"CORR0426","Cerro Saslaya","H0347",14898.8410842136,68.3741687137774,3,109.787732152406,2
"CORR0427","Cerro Saslaya","H0348",11395.481205429,32.5906899082326,4,176.514771023192,2
"CORR0428","Cerro Saslaya","H0345",21838.5186320982,53.0972163336311,4,207.600999926132,3
"CORR0429","Cerro Saslaya","H0241",36219.6563899287,93.957134306473,5,194.382613292716,4
"CORR0430","Cerro Saslaya","H0242",36978.3991881505,94.0737771232986,5,198.268449688963,4
"CORR0431","Billy Barquedier","H0135",32294.6676446416,60.8609421799806,14,270.514868909997,5
"CORR0432","Billy Barquedier","H0149",45293.4766446847,54.3877116194059,17,424.228563535543,7
"CORR0433","Billy Barquedier","H0155",47381.6750793469,55.5034521585755,17,434.81646693054,7
"CORR0434","Billy Barquedier","H0155",47684.5461478058,55.6607618943192,17,436.36972377316,7
"CORR0435","Billy Barquedier","H0216",32882.0673312595,58.3866431181179,15,287.195560485676,5
"CORR0436","Nojkaaxmeen Eligio Panti","H0135",36083.9057694836,67.6044709638078,15,272.421684986972,5
"CORR0437","Nojkaaxmeen Eligio Panti","H0176",25555.0102056799,51.6439294473478,10,253.121287331659,4
"CORR0438","Nojkaaxmeen Eligio Panti","H0216",36671.305566979,64.756221345128,16,289.102376562654,5
"CORR0439","Nojkaaxmeen Eligio Panti","H0220",29005.1171560608,53.8878179031216,14,275.349418165883,4
"CORR0440","Nojkaaxmeen Eligio Panti","H0216",37063.0912338921,64.9983754706264,16,291.097562620101,5
"CORR0441","Mayflower Bocawina","H0135",27865.1009240995,54.9970150514031,13,258.200970489745,5
"CORR0442","Mayflower Bocawina","H0149",40863.9099642319,50.5226188793068,16,411.914665115292,7
"CORR0443","Mayflower Bocawina","H0155",42952.1083988941,51.7678621786509,16,422.502568510289,7
"CORR0444","Mayflower Bocawina","H0155",43254.979467353,51.9432856126348,16,424.055825352909,7
"CORR0445","Mayflower Bocawina","H0216",28452.4998930864,52.7667002534096,14,274.881662065425,5
"CORR0446","Santa Fe","H0377",6161.53077859518,72.7744365021403,1,42.3175123479991,1
"CORR0447","Santa Fe","H0373",3051.07233489897,100,1,15.1247404433655,1
"CORR0448","Santa Fe","H0377",6161.53077859518,70.7445102973589,1,43.5203665129872,1
"CORR0449","Santa Fe","H0372",6161.53077859518,53.2973695157415,1,57.8619739443164,1
"CORR0450","Santa Fe","H0375",6161.53077859518,51.9189357552431,1,59.4179250766326,1
"CORR0451","La Cangreja","H0361",1188.68535973657,19.2932770386272,1,30.9020598172158,3
"CORR0452","La Cangreja","H0363",1188.68535973657,17.9454960830215,1,33.2633520234424,3
"CORR0453","La Cangreja","H0356",2153.54822728104,29.1778347954847,2,37.0116674803811,2
"CORR0454","La Cangreja","H0362",3793.53143777871,29.6372435800904,5,64.3928810387975,3
"CORR0455","La Cangreja","H0369",5170.0750042712,37.2220930108229,4,69.8097662157888,3
"CORR0456","Yaxhá - Nakúm - Naranjo","H0145",28930.4653306226,48.8942633900305,8,302.673860163398,5
"CORR0457","Yaxhá - Nakúm - Naranjo","H0176",31856.3974295851,56.1382873313581,9,290.36200228854,5
"CORR0458","Yaxhá - Nakúm - Naranjo","H0124",27164.1779459111,41.0149720145791,7,339.202338861928,5
"CORR0459","Yaxhá - Nakúm - Naranjo","H0134",27164.1779459111,39.7297899911178,7,350.2478749429,5
"CORR0460","Yaxhá - Nakúm - Naranjo","H0220",35306.5056748944,57.7959429947057,13,312.590133122762,5
"CORR0461","Diria","H0349",2232.09749286214,9.23086438973687,3,122.039278955093,3
"CORR0462","Diria","H0350",5818.30084008477,19.3670699757766,4,151.583028174199,3
"CORR0463","Diria","H0351",6188.8056383727,21.72422055526,6,143.529808912363,3
"CORR0464","Diria","H0352",7493.18514752744,25.1279024119395,8,150.231875911116,3
"CORR0465","Diria","H0353",10277.2888536827,25.1533019764564,9,205.854375117367,4
"CORR0466","Tapir Mountain","H0135",33791.1531015609,60.5398398955377,15,284.803323604181,5
"CORR0467","Tapir Mountain","H0176",25723.0012202197,48.5098320822139,10,270.962186704217,4
"CORR0468","Tapir Mountain","H0216",34378.5529055875,58.1985593319582,16,301.484015179863,5
"CORR0469","Tapir Mountain","H0216",34770.3385725006,58.4739780893766,16,303.47920123731,5
"CORR0470","Tapir Mountain","H0220",29173.1081466755,50.8523333855216,14,293.190317538439,4
"CORR0471","Semuc Champey","H0145",2385.22459365048,51.9957199935709,2,23.4271746981833,1
"CORR0472","Semuc Champey","H0175",2737.72434134852,31.8989674519472,3,43.9281944958203,1
"CORR0473","Semuc Champey","H0220",1474.28056227899,14.3438024984035,2,52.7537696109041,2
"CORR0474","Semuc Champey","H0220",735.374681255583,7.07657723779964,1,53.2650173010511,2
"CORR0475","Semuc Champey","H0220",3129.2205297588,28.6061605107738,4,56.1321686180328,2
"CORR0476","Nombre de Dios","H0125",9674.50258698276,99.2404136410566,2,49.1896232396885,1
"CORR0477","Nombre de Dios","H0142",9391.02096614036,99.2176638060757,2,47.6688893506989,1
"CORR0478","Nombre de Dios","H0142",10475.1083702644,99.2980608283921,2,53.224411478331,1
"CORR0479","Nombre de Dios","H0131",12522.6774477617,99.4121594385503,2,63.5783410844637,1
"CORR0480","Nombre de Dios","H0131",12815.4317625445,99.4255108580842,2,65.0714783321856,1
"CORR0481","Del Sistema Manglarico del Sector de la Boca de Guacamaya","H0381",18602.6585813985,15.0201474298887,5,627.773029428167,4
"CORR0482","Del Sistema Manglarico del Sector de la Boca de Guacamaya","H0383",18602.6585813985,15.4855431589139,5,608.908710141258,4
"CORR0483","Del Sistema Manglarico del Sector de la Boca de Guacamaya","H0388",17411.0695971512,23.5249767751419,5,374.993870427805,2
"CORR0484","Del Sistema Manglarico del Sector de la Boca de Guacamaya","H0384",18602.6585813985,15.5433772846792,5,606.646565074283,4
"CORR0485","Del Sistema Manglarico del Sector de la Boca de Guacamaya","H0389",19140.462994071,26.0629318517151,5,372.095312168527,2
"CORR0486","Serrania de las Quinchas","H0473",2639.01567643606,26.8861771078715,4,49.9819551321481,1
"CORR0487","Serrania de las Quinchas","H0475",2639.01567643606,24.7851114550568,4,54.2338976771743,1
"CORR0488","Serrania de las Quinchas","H0478",2639.01567643606,19.0832793543026,4,70.2620103223706,1
"CORR0489","Serrania de las Quinchas","H0479",2639.01567643606,16.8859814166591,4,79.4391041264187,1
"CORR0490","Serrania de las Quinchas","H0460",5400.77722551429,19.847987264341,4,138.248866396316,2
"CORR0491","La Sierpe","H0529",5347.14727603034,44.3432303530346,2,60.6728159674293,0
