ID,endID,crrdr_d,focal_pa_area_sqkm,focal_pa_pct_overlap,nPAs,LCP_length_km,nKBAs,biomass_mean,biomass_min,biomass_max,mean_m,min_m,max_m,range_m,nCountries,Countries,name,iso_a3,are_km2,endnode_elevrange_m,StartNode_areakm2,StartNode_elevrange_m
Bermudian Landing Community Baboon Sanctuary,H0149,CORR0752,48834.26223,50.08275475,17,497.0656723,8,74.59846849,7.277805328,107.26577,337.3264406,6,1909,1903,3,"BLZ, GTM, HND",Belize,BLZ,5,563.2242432,52.54378107,28
Bermudian Landing Community Baboon Sanctuary,H0155,CORR0754,51225.33122,51.27752668,17,509.2068326,8,74.92915026,7.277805328,108.4373703,370.262017,6,2039.329224,2033.329224,3,"BLZ, GTM, HND",Belize,BLZ,38.5,895.7669678,52.54378107,28
Bermudian Landing Community Baboon Sanctuary,H0176,CORR0755,27709.39361,42.96147408,9,329.5108408,5,80.47248831,36.46680069,126.2290726,392.8962144,3,1609,1606,2,"BLZ, GTM",Belize,BLZ,5,581,52.54378107,28
Bermudian Landing Community Baboon Sanctuary,H0135,CORR0751,35824.96988,53.23863067,14,343.3519777,6,77.40691541,7.277805328,107.26577,270.4688516,6,2007,2001,3,"BLZ, GTM, HND",Belize,BLZ,36,911.2108154,52.54378107,28
Braulio Carrillo,H0355,CORR0161,6387.041342,68.45930274,2,46.75631827,1,83.27037733,41.62889481,150.5952454,672.1086298,162,1892,1730,1,CRI,Costa Rica,CRI,228.7,2285,52.71649946,485.1351318
Braulio Carrillo,H0355,CORR0165,8808.768064,74.95919508,2,58.91968657,1,85.19801083,33.25817871,159.2948761,855.461712,162,2124,1962,1,CRI,Costa Rica,CRI,228.7,2285,52.71649946,485.1351318
Braulio Carrillo,H0354,CORR0163,6283.853008,98.96555705,3,31.80162172,1,89.42776733,70.75415039,105.2888412,1194.7862,200.7683258,2558,2357.231674,1,CRI,Costa Rica,CRI,173.4,1706.536377,52.71649946,485.1351318
Braulio Carrillo,H0353,CORR0164,4842.525174,74.96483498,5,32.32968889,1,81.25146672,44.02817535,116.8643723,942.7830422,200.7683258,1963,1762.231674,1,CRI,Costa Rica,CRI,169.2,1491.418457,52.71649946,485.1351318
Braulio Carrillo,H0355,CORR0162,10497.77221,98.52897392,3,53.44918639,1,95.37143956,39.3020134,159.5898743,1049.614451,200.7683258,1993,1792.231674,1,CRI,Costa Rica,CRI,228.7,2285,52.71649946,485.1351318
Hacienda El Triunfo,H0488,CORR1727,0,0,0,33.53142704,0,68.81690192,25.46626282,124.8551636,901.9322083,374,1752,1378,1,COL,Colombia,COL,14.2,283.9372559,53.11161232,367.8771362
Hacienda El Triunfo,H0488,CORR1726,0,0,0,32.66327209,0,68.3230413,22.0935154,124.8551636,881.6206371,374,1717,1343,1,COL,Colombia,COL,14.2,283.9372559,53.11161232,367.8771362
Hacienda El Triunfo,H0489,CORR1729,0,0,0,39.60851175,0,71.00642998,35.29033661,124.8551636,944.9328242,374,1862.376465,1488.376465,1,COL,Colombia,COL,8.4,685,53.11161232,367.8771362
Hacienda El Triunfo,H0491,CORR1728,0,0,0,41.29771126,0,70.57687903,32.93037033,124.8551636,977.5338396,374,2060,1686,1,COL,Colombia,COL,27.6,800,53.11161232,367.8771362
Hacienda El Triunfo,H0492,CORR1730,0,0,0,49.41709244,0,71.60459216,34.23501968,136.717392,1126.183093,374,2190,1816,1,COL,Colombia,COL,5,471.5189209,53.11161232,367.8771362
Otoch Ma ax Yetel Kooh,H0142,CORR2370,73852.20225,36.37108666,19,1034.162926,12,72.93958338,7.277805328,114.9584427,280.9193949,4,2124,2120,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,53.70310428,31
Otoch Ma ax Yetel Kooh,H0125,CORR2366,73480.3289,36.25434161,19,1032.187253,12,72.7859862,7.277805328,108.4373703,276.6484614,4,2121,2117,4,"BLZ, GTM, HND, MEX",Mexico,MEX,20.1,1310.162292,53.70310428,31
Otoch Ma ax Yetel Kooh,H0142,CORR2367,72776.98422,36.03235976,19,1028.607403,12,72.77217777,7.277805328,108.4373703,271.1919869,4,2087,2083,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,53.70310428,31
Otoch Ma ax Yetel Kooh,H0131,CORR2369,70253.11858,35.22291676,19,1015.85046,12,72.60607701,7.277805328,113.1534119,257.5660113,4,2087,2083,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,53.70310428,31
Otoch Ma ax Yetel Kooh,H0131,CORR2368,70679.8901,35.36122506,19,1018.003797,12,72.64687665,7.277805328,110.3909378,262.2055659,4,2087,2083,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,53.70310428,31
Humedales La Libertad,H0011,CORR2164,0,0,0,108.3995929,2,56.35365351,6.997613907,94.29910278,499.5471005,2.935795784,1864,1861.064204,1,MEX,Mexico,MEX,5,450,54.18825418,43
Humedales La Libertad,H0010,CORR2162,0,0,0,104.0013928,2,56.51633407,6.997613907,103.8587646,496.8879674,2.935795784,2100,2097.064204,1,MEX,Mexico,MEX,16.8,765,54.18825418,43
Humedales La Libertad,H0008,CORR2161,0,0,0,98.95823437,1,53.9173585,6.997613907,94.29910278,406.1205702,2.935795784,1746,1743.064204,1,MEX,Mexico,MEX,6.7,560,54.18825418,43
Humedales La Libertad,H0005,CORR2165,0,0,0,142.6199321,3,60.11770665,6.997613907,97.29452515,615.761116,2.935795784,2433.680664,2430.744868,1,MEX,Mexico,MEX,9.2,1236,54.18825418,43
Humedales La Libertad,H0013,CORR2163,0,0,0,106.6399589,2,56.83798992,6.997613907,95.56594086,521.0405478,2.935795784,1852,1849.064204,1,MEX,Mexico,MEX,5,572,54.18825418,43
Lagunas de Yalahau,H0010,CORR2068,22963.14779,16.68785332,6,706.9137676,5,69.41001593,3.888342381,116.7990341,285.8232147,11.06950378,2098.760498,2087.690994,2,"GTM, MEX",Mexico,MEX,16.8,765,54.49267417,25
Lagunas de Yalahau,H0033,CORR2070,22963.14779,17.23944666,6,684.0758957,4,68.99555825,3.888342381,117.862175,243.8058334,11.06950378,1714,1702.930496,2,"GTM, MEX",Mexico,MEX,5,361,54.49267417,25
Lagunas de Yalahau,H0011,CORR2069,22963.14779,16.58028754,6,711.5632232,5,69.50083545,3.888342381,116.7990341,290.7088894,11.06950378,1760,1748.930496,2,"GTM, MEX",Mexico,MEX,5,450,54.49267417,25
Lagunas de Yalahau,H0008,CORR2066,27381.26027,20.03220518,6,702.4895491,5,68.22939704,3.888342381,108.2663193,244.6894407,11.06950378,1833,1821.930496,2,"GTM, MEX",Mexico,MEX,6.7,560,54.49267417,25
Lagunas de Yalahau,H0013,CORR2067,22963.14779,16.82977914,6,700.8968025,5,69.25238465,3.888342381,116.7990341,271.4556705,11.06950378,1852,1840.930496,2,"GTM, MEX",Mexico,MEX,5,572,54.49267417,25
Mango Creek 1,H0149,CORR1267,38260.79477,49.82021715,16,391.2148888,7,69.67919831,7.277805328,107.2269897,327.1935003,6,1909,1903,3,"BLZ, GTM, HND",Honduras,HND,5,563.2242432,55.70097425,444.9675598
Mango Creek 1,H0155,CORR1270,40348.99319,51.14853195,16,401.8027922,7,70.22255327,7.277805328,108.4373703,363.5004824,6,2039.329224,2033.329224,3,"BLZ, GTM, HND",Honduras,HND,38.5,895.7669678,55.70097425,444.9675598
Mango Creek 1,H0216,CORR1269,26231.9045,52.22521464,14,256.1770718,5,68.4560343,10.05439663,99.32872009,323.0888685,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND",Belize,BLZ,15.1,824.4211426,55.70097425,444.9675598
Mango Creek 1,H0135,CORR1266,25251.50168,54.20883666,13,237.5011941,5,70.73421701,7.277805328,107.2269897,223.9635735,6,2007,2001,3,"BLZ, GTM, HND",Belize,BLZ,36,911.2108154,55.70097425,444.9675598
Mango Creek 1,H0216,CORR1268,25840.11911,51.84963831,14,254.1818857,5,68.3785625,10.05439663,99.32872009,311.0323603,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND",Belize,BLZ,15.1,824.4211426,55.70097425,444.9675598
Ejido Xpujil,H0010,CORR1889,23863.43885,27.75504404,6,442.5876775,5,66.98716208,3.888342381,116.7990341,407.3129346,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,55.70781401,67
Ejido Xpujil,H0048,CORR1888,23863.43885,30.41299164,6,403.5240524,4,64.57723319,3.888342381,110.2702026,296.1199293,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,55.70781401,67
Ejido Xpujil,H0013,CORR1887,23863.43885,28.13476641,6,436.5707123,5,66.70269299,3.888342381,116.7990341,385.8501508,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,55.70781401,67
Ejido Xpujil,H0052,CORR1890,23863.43885,30.27043994,6,405.4840212,4,64.56477563,3.888342381,118.7107849,297.7596072,42,1837,1795,2,"GTM, MEX",Mexico,MEX,5.9,609,55.70781401,67
Ejido Xpujil,H0033,CORR1886,23863.43885,29.23571949,6,419.9772747,4,66.19457076,3.888342381,117.862175,346.8369696,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,55.70781401,67
Serrania de Coraza y Montes de Maria,H0389,CORR1370,0,0,0,388.0085742,2,52.61825758,1.979936838,134.4808197,185.1906479,1,1623,1622,1,COL,Colombia,COL,7.5,569.7305908,55.8170315,377.9696655
Serrania de Coraza y Montes de Maria,H0384,CORR1368,0,0,0,622.7114732,4,66.93952575,1.979936838,150.4792938,344.8309883,1,1726.25061,1725.25061,1,COL,Colombia,COL,5.9,466,55.8170315,377.9696655
Serrania de Coraza y Montes de Maria,H0383,CORR1367,0,0,0,624.9736183,4,66.96519968,1.979936838,150.4792938,301.2679391,1,2036,2035,1,COL,Colombia,COL,46.1,906.8863525,55.8170315,377.9696655
Serrania de Coraza y Montes de Maria,H0381,CORR1366,0,0,0,643.8379376,4,67.73438283,1.979936838,150.4792938,332.3137804,1,1715,1714,1,COL,Colombia,COL,10.1,482,55.8170315,377.9696655
Serrania de Coraza y Montes de Maria,H0388,CORR1369,0,0,0,390.9829555,2,53.02893222,1.979936838,128.3620605,182.5848641,1,1798,1797,1,COL,Colombia,COL,6.7,585,55.8170315,377.9696655
Cascadas de Reforma,H0008,CORR2096,0,0,0,151.6193614,2,52.87172818,1.50999999,115.5799408,420.6123195,6,1746,1740,1,MEX,Mexico,MEX,6.7,560,55.9689549,46.81983185
Cascadas de Reforma,H0013,CORR2097,0,0,0,142.2657191,3,50.24150261,1.50999999,95.56594086,390.9529428,6,1852,1846,1,MEX,Mexico,MEX,5,572,55.9689549,46.81983185
Cascadas de Reforma,H0033,CORR2100,6566.755169,15.71714535,2,215.9597435,2,67.42380778,7.417057991,117.862175,465.2894068,6,1714,1708,2,"GTM, MEX",Mexico,MEX,5,361,55.9689549,46.81983185
Cascadas de Reforma,H0011,CORR2099,0,0,0,153.2354322,3,52.69029711,1.50999999,109.1098099,476.8477288,6,1814,1808,1,MEX,Mexico,MEX,5,450,55.9689549,46.81983185
Cascadas de Reforma,H0010,CORR2098,0,0,0,146.9622852,3,50.89835432,1.50999999,108.2663193,431.2459377,6,2098.760498,2092.760498,1,MEX,Mexico,MEX,16.8,765,55.9689549,46.81983185
Capiro   Calentura,H0242,CORR0534,8287.052994,31.62342169,4,132.2671185,1,66.21230472,17.25511932,119.7177734,731.2303991,13,1714,1701,1,HND,Honduras,HND,5,538,56.6171401,524.8387451
Capiro   Calentura,H0241,CORR0533,7766.153809,30.15535889,4,130.0157506,1,66.62222532,17.25511932,119.7177734,721.863871,13,1742,1729,1,HND,Honduras,HND,9.2,592.541748,56.6171401,524.8387451
Capiro   Calentura,H0172,CORR0531,6323.988063,44.36496125,2,71.87538676,0,60.90689033,15.49950218,120.2064667,465.4165917,13,1616,1603,1,HND,Honduras,HND,9.2,371,56.6171401,524.8387451
Capiro   Calentura,H0156,CORR0532,969.1860866,5.588024588,2,87.58608195,0,58.52695839,11.82766342,119.1520615,403.4485443,13,1738.41272,1725.41272,1,HND,Honduras,HND,7.5,784.0059814,56.6171401,524.8387451
Capiro   Calentura,H0262,CORR0535,11463.85309,39.01628242,4,148.3580451,1,69.35589128,17.25511932,133.1450043,827.8936993,13,2225,2212,1,HND,Honduras,HND,132.4,1192,56.6171401,524.8387451
La Berberia,H0348,CORR0963,14689.38389,44.4261403,7,167.6663341,4,52.52699507,1.134548783,115.1384354,898.0123334,3.908852577,1643,1639.091147,2,"HND, NIC",Honduras,HND,5,232,56.75867146,10
La Berberia,H0337,CORR0964,6014.344573,15.78888264,5,193.433709,3,48.89082973,1.134548783,118.8767319,789.591346,3.908852577,2033,2029.091147,1,HND,Honduras,HND,48.6,1001,56.75867146,10
La Berberia,H0345,CORR0962,11669.42638,35.42203182,6,167.1611287,4,48.36359451,1.134548783,119.293045,858.8433395,3.908852577,2025,2021.091147,2,"HND, NIC",Honduras,HND,62,784.59021,56.75867146,10
La Berberia,H0343,CORR0961,3618.026106,13.31691388,4,137.9341432,2,37.61978118,1.134548783,109.004158,643.091878,3.908852577,1766,1762.091147,1,HND,Honduras,HND,9.2,464,56.75867146,10
La Berberia,H0339,CORR0965,3173.61575,8.254644466,4,195.2561568,3,46.96979297,1.134548783,120.1568527,779.2476882,3.908852577,1921,1917.091147,1,HND,Honduras,HND,69.5,878,56.75867146,10
Hawaii,H0336,CORR0646,1256.756501,9.895900457,2,65.33035447,1,44.28991252,2.880000114,90.15216827,496.1078712,7,1715,1708,1,GTM,Guatemala,GTM,10.9,602,58.00932947,18
Hawaii,H0333,CORR0647,1816.73569,12.5535172,3,74.46684245,1,46.27667604,2.880000114,89.17199707,618.5454686,7,1796.940186,1789.940186,1,GTM,Guatemala,GTM,8.4,603,58.00932947,18
Hawaii,H0324,CORR0649,514.1776801,3.754688085,1,70.4412531,2,39.78970054,2.880000114,82.05005646,592.8471369,7,1674,1667,1,GTM,Guatemala,GTM,5.9,484.137207,58.00932947,18
Hawaii,H0331,CORR0648,1744.613984,11.64717194,3,77.05560386,1,45.53193775,2.880000114,89.17199707,651.7959551,7,1796.940186,1789.940186,1,GTM,Guatemala,GTM,6.7,565,58.00932947,18
Hawaii,H0322,CORR0650,514.1776801,3.626177323,1,72.91358561,1,40.57905538,2.880000114,82.05005646,606.0159413,7,1645,1638,1,GTM,Guatemala,GTM,19.3,485.6934814,58.00932947,18
Texiguat,H0131,CORR0254,10959.23746,99.16192756,2,55.88360737,2,78.40128549,47.33026886,113.1534119,1137.003436,324,2043,1719,1,HND,Honduras,HND,9.2,975,58.60108344,512.2479172
Texiguat,H0149,CORR0251,1532.670419,100,1,7.648739313,1,82.78909945,59.26499557,99.77333069,1161.901337,324,1768.420166,1444.420166,1,HND,Honduras,HND,5,563.2242432,58.60108344,512.2479172
Texiguat,H0155,CORR0252,2608.356068,100,1,13.07593938,1,78.87254824,49.09142685,100.1136627,1216.326198,324,1902,1578,1,HND,Honduras,HND,38.5,895.7669678,58.60108344,512.2479172
Texiguat,H0131,CORR0255,11386.00926,99.19308682,2,58.03694415,2,78.99798122,40.78569794,110.3909378,1209.046247,324,2043,1719,1,HND,Honduras,HND,9.2,975,58.60108344,512.2479172
Texiguat,H0155,CORR0253,2349.949491,100,1,11.75015174,1,77.2759822,49.09142685,95.59776306,1147.923889,324,1954,1630,1,HND,Honduras,HND,38.5,895.7669678,58.60108344,512.2479172
Swasey Bladen,H0135,CORR1261,20313.3033,50.15538462,9,206.4306687,5,66.22345965,7.277805328,107.2269897,211.3519697,6,2007,2001,3,"BLZ, GTM, HND",Belize,BLZ,36,911.2108154,59.74280593,117
Swasey Bladen,H0176,CORR1264,15194.12544,38.77644564,10,199.9950985,5,73.83351489,12.9053936,126.2290726,160.9245608,3,1609,1606,2,"BLZ, GTM",Belize,BLZ,5,581,59.74280593,117
Swasey Bladen,H0216,CORR1262,20901.91797,47.76981539,10,223.1113603,5,63.75666574,10.05439663,99.32872009,311.85568,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND",Belize,BLZ,15.1,824.4211426,59.74280593,117
Swasey Bladen,H0149,CORR1265,33322.59738,47.12133641,12,360.1443633,7,66.96742519,7.277805328,107.2269897,329.1325662,6,1909,1903,3,"BLZ, GTM, HND",Honduras,HND,5,563.2242432,59.74280593,117
Swasey Bladen,H0216,CORR1263,21293.7031,48.23333231,10,225.1065463,5,63.88212176,10.05439663,99.32872009,325.636129,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND",Belize,BLZ,15.1,824.4211426,59.74280593,117
El Montoso,H0377,CORR1337,6046.615899,20.81221226,3,145.952799,2,67.85720114,11.79533958,153.2255402,200.8394574,1,1466.751587,1465.751587,1,PAN,Panama,PAN,10.9,419.1104736,60.10369323,392.0418701
El Montoso,H0375,CORR1339,6046.615899,19.50995007,3,155.6725474,2,66.48872593,11.79533958,123.5057449,215.5443573,1,1719,1718,1,PAN,Panama,PAN,5,391,60.10369323,392.0418701
El Montoso,H0377,CORR1338,6046.615899,20.60560363,3,147.4237282,2,68.26628468,11.79533958,153.2255402,218.8514924,1,1617,1616,1,PAN,Panama,PAN,10.9,419.1104736,60.10369323,392.0418701
El Montoso,H0373,CORR1336,8023.138914,22.9716852,4,175.3877399,3,66.88005942,11.79533958,135.4526062,284.733369,1,1649,1648,1,PAN,Panama,PAN,5.9,564,60.10369323,392.0418701
El Montoso,H0372,CORR1340,6046.615899,18.9864908,3,159.9727164,2,69.85901572,11.79533958,153.2255402,320.7258986,1,1813,1812,1,PAN,Panama,PAN,5.9,459.3896484,60.10369323,392.0418701
Sierra Caral,H0216,CORR0642,3290.752244,32.64769,3,51.3521589,3,61.11718405,12.72478771,97.11131287,906.774774,229,2164,1935,2,"GTM, HND",Honduras,HND,15.1,824.4211426,60.14789359,468.5463257
Sierra Caral,H0135,CORR0641,8266.063374,65.81488547,3,63.99806224,3,78.47177081,46.26300812,101.817131,752.5303332,138,2007,1869,2,"GTM, HND",Honduras,HND,36,911.2108154,60.14789359,468.5463257
Sierra Caral,H0254,CORR0645,5458.092518,27.37840413,3,101.4175577,3,58.97418972,8.517297745,101.0541534,751.8540339,128,2567,2439,2,"GTM, HND",Honduras,HND,59.5,1439,60.14789359,468.5463257
Sierra Caral,H0216,CORR0643,3682.537714,35.16767074,3,53.34734496,3,61.70937418,12.72478771,97.11131287,943.4418911,229,2140.258057,1911.258057,2,"GTM, HND",Honduras,HND,15.1,824.4211426,60.14789359,468.5463257
Sierra Caral,H0273,CORR0644,2763.796591,13.50351699,3,104.3870127,2,56.78430641,22.03240395,90.09202576,885.4768976,229,2182,1953,2,"GTM, HND",Honduras,HND,11.7,928,60.14789359,468.5463257
Golden Stream Corridor Preserve,H0216,CORR0897,16078.68975,43.87967111,8,186.9023396,5,66.05507516,10.05439663,99.32872009,362.1043949,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND",Guatemala,GTM,15.1,824.4211426,61.09902304,90
Golden Stream Corridor Preserve,H0135,CORR0896,15490.07487,46.39422854,7,170.221648,5,69.17298956,7.277805328,107.2269897,246.6527552,6,2007,2001,3,"BLZ, GTM, HND",Guatemala,GTM,36,911.2108154,61.09902304,90
Golden Stream Corridor Preserve,H0216,CORR0898,16470.47487,44.47336423,8,188.8975257,5,66.18291615,10.05439663,99.32872009,377.7664585,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND",Guatemala,GTM,15.1,824.4211426,61.09902304,90
Golden Stream Corridor Preserve,H0220,CORR0900,13784.86432,37.87467156,12,185.9383855,5,78.77308883,15.97489357,126.2290726,310.1950443,3,1750,1747,2,"BLZ, GTM",Guatemala,GTM,753.9,1763,61.09902304,90
Golden Stream Corridor Preserve,H0176,CORR0899,10353.88352,32.30129314,8,163.7102547,5,78.35539617,15.97489357,126.2290726,187.4413836,3,1609,1606,2,"BLZ, GTM",Guatemala,GTM,5,581,61.09902304,90
N C P E  Lic  Manuel Crescencio Rejon,H0124,CORR1774,32540.05028,37.21979692,9,446.7442832,6,75.55020971,36.46680069,114.5543442,471.0144398,11,1723,1712,3,"BLZ, GTM, MEX",Belize,BLZ,9.2,440,61.89756961,124
N C P E  Lic  Manuel Crescencio Rejon,H0145,CORR1772,34333.48734,42.72126603,10,410.2158045,6,75.33530872,13.84011459,107.8383789,408.2720478,11,2463,2452,3,"BLZ, GTM, MEX",Belize,BLZ,5,547,61.89756961,124
N C P E  Lic  Manuel Crescencio Rejon,H0048,CORR1775,28910.4419,36.09984703,10,412.1123056,4,68.19328866,3.888342381,110.2702026,301.0872476,42,1699.957642,1657.957642,2,"GTM, MEX",Guatemala,GTM,7.5,704.0334473,61.89756961,124
N C P E  Lic  Manuel Crescencio Rejon,H0135,CORR1771,45341.97477,56.15275072,17,411.8209066,7,75.78862065,7.277805328,107.8383789,240.4935445,6,2007,2001,4,"BLZ, GTM, HND, MEX",Belize,BLZ,36,911.2108154,61.89756961,124
N C P E  Lic  Manuel Crescencio Rejon,H0176,CORR1773,37192.90696,47.73155742,12,397.7523005,6,78.24499336,36.46680069,126.2290726,341.0242196,3,1609,1606,3,"BLZ, GTM, MEX",Belize,BLZ,5,581,61.89756961,124
Complejo Volcanico Telica   Rota,H0337,CORR0705,18602.34863,33.93083165,10,278.6726239,5,43.98038575,0.951577246,118.8767319,607.0084359,3,2033,2030,2,"HND, NIC",Honduras,HND,48.6,1001,62.13191719,380.3377686
Complejo Volcanico Telica   Rota,H0343,CORR0703,5666.807503,12.63095242,4,227.7401861,0,41.34911463,9.127408981,109.004158,690.4527216,27,1766,1739,2,"HND, NIC",Nicaragua,NIC,9.2,464,62.13191719,380.3377686
Complejo Volcanico Telica   Rota,H0345,CORR0702,9945.411083,25.39719556,3,198.7704985,1,48.46263236,8.883730888,119.293045,636.3033677,27,2025,1998,2,"HND, NIC",Nicaragua,NIC,62,784.59021,62.13191719,380.3377686
Complejo Volcanico Telica   Rota,H0348,CORR0701,9035.05563,29.32192227,4,156.2883308,1,47.11580961,5.000998974,111.0184937,629.3939262,27,1643,1616,1,NIC,Nicaragua,NIC,5,232,62.13191719,380.3377686
Complejo Volcanico Telica   Rota,H0347,CORR0704,11501.54789,24.58811109,5,237.1057216,2,51.41555134,5.000998974,121.1767273,712.7799623,27,1646,1619,1,NIC,Nicaragua,NIC,5,331.0843506,62.13191719,380.3377686
San Lorenzo,H0375,CORR1120,30912.36295,75.54617563,4,205.1531075,3,83.42522385,31.98667145,119.61866,242.4007939,5,1719,1714,1,PAN,Panama,PAN,5,391,62.97196814,137
San Lorenzo,H0377,CORR1122,30048.40614,80.6713871,4,186.7269071,3,82.35387602,37.92006683,119.6304703,206.0345274,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,62.97196814,137
San Lorenzo,H0375,CORR1125,30327.10802,74.98543787,4,202.84162,3,83.2299377,37.92006683,119.61866,245.3414148,5,1719,1714,1,PAN,Panama,PAN,5,391,62.97196814,137
San Lorenzo,H0338,CORR0935,4702.78646,16.28772426,2,146.7711492,1,42.04279145,1.313266635,109.9041214,627.4025016,1.307982206,2206.871094,2205.563112,1,HND,Honduras,HND,10.1,500,62.97196814,137
San Lorenzo,H0373,CORR1121,19225.69615,69.54544088,4,138.3177226,4,76.61633038,37.92006683,130.2148895,241.6786459,5,1594.310791,1589.310791,1,PAN,Panama,PAN,5.9,564,62.97196814,137
San Lorenzo,H0377,CORR1123,30048.40614,80.14962979,4,187.9297613,3,82.5183605,37.92006683,119.6304703,213.3236206,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,62.97196814,137
San Lorenzo,H0377,CORR1117,30633.66108,81.20811148,4,189.0383946,3,82.58172832,31.98667145,119.6304703,203.035308,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,62.97196814,137
San Lorenzo,H0339,CORR0934,2685.704219,9.674547546,1,141.1256789,2,50.42660864,1.313266635,123.6685638,681.3085262,1.307982206,1984,1982.692018,1,HND,Honduras,HND,69.5,878,62.97196814,137
San Lorenzo,H0372,CORR1119,30912.36295,76.53882778,4,202.5172357,3,83.18018611,31.98667145,119.61866,223.7701302,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,62.97196814,137
San Lorenzo,H0339,CORR0933,4610.206315,16.67323796,2,140.5267149,2,48.85050042,1.313266635,106.1598434,725.1934749,1.307982206,2225,2223.692018,1,HND,Honduras,HND,69.5,878,62.97196814,137
San Lorenzo,H0372,CORR1124,30327.10802,75.98243545,4,200.2057482,3,82.97696142,37.92006683,119.61866,226.6387953,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,62.97196814,137
San Lorenzo,H0343,CORR0931,3517.906411,15.15055566,2,117.7386477,1,33.885974,1.313266635,109.004158,709.476802,1.307982206,1766,1764.692018,1,HND,Honduras,HND,9.2,464,62.97196814,137
San Lorenzo,H0377,CORR1118,30633.66108,80.68944737,4,190.2412488,3,82.74177229,31.98667145,119.6304703,210.3010001,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,62.97196814,137
San Lorenzo,H0373,CORR1116,19810.95078,70.45321017,4,140.6292101,4,77.09117521,31.98667145,130.2148895,237.6572306,5,1594.310791,1589.310791,1,PAN,Panama,PAN,5.9,564,62.97196814,137
